 357  1.631380e+00
 0.00000000e+00 0.000000e+00 1.2796191e+35 9.6199999e+14 -4.428958e-01 5.271987e-01 2.611297e-02 1.398142e-02
 2.02603228e-09 1.000000e-02 1.2796169e+35 9.6199999e+14 -4.428956e-01 5.271984e-01 2.611295e-02 1.398141e-02
 2.72666168e-09 1.104066e-02 1.2796164e+35 9.6199913e+14 -4.428955e-01 5.271984e-01 2.611295e-02 1.398141e-02
 3.68060256e-09 1.220181e-02 1.2796159e+35 9.6199896e+14 -4.428955e-01 5.271983e-01 2.611295e-02 1.398141e-02
 4.96828456e-09 1.348508e-02 1.2796152e+35 9.6199875e+14 -4.428954e-01 5.271982e-01 2.611294e-02 1.398140e-02
 6.70646772e-09 1.490331e-02 1.2796143e+35 9.6199850e+14 -4.428953e-01 5.271981e-01 2.611294e-02 1.398140e-02
 9.05276007e-09 1.647069e-02 1.2796132e+35 9.6199819e+14 -4.428952e-01 5.271979e-01 2.611293e-02 1.398139e-02
 1.22199078e-08 1.820291e-02 1.2796119e+35 9.6199781e+14 -4.428951e-01 5.271977e-01 2.611292e-02 1.398138e-02
 1.64950844e-08 2.011730e-02 1.2796104e+35 9.6199735e+14 -4.428949e-01 5.271975e-01 2.611291e-02 1.398138e-02
 2.22659265e-08 2.223302e-02 1.2796085e+35 9.6199679e+14 -4.428947e-01 5.271973e-01 2.611290e-02 1.398137e-02
 3.00556786e-08 2.457124e-02 1.2796061e+35 9.6199610e+14 -4.428945e-01 5.271969e-01 2.611288e-02 1.398135e-02
 4.05706286e-08 2.715536e-02 1.2796032e+35 9.6199525e+14 -4.428942e-01 5.271965e-01 2.611286e-02 1.398134e-02
 5.47641360e-08 3.001123e-02 1.2795997e+35 9.6199423e+14 -4.428939e-01 5.271960e-01 2.611284e-02 1.398132e-02
 7.39230529e-08 3.316743e-02 1.2795955e+35 9.6199297e+14 -4.428934e-01 5.271954e-01 2.611281e-02 1.398129e-02
 9.97843681e-08 3.665553e-02 1.2795902e+35 9.6199144e+14 -4.428929e-01 5.271947e-01 2.611277e-02 1.398126e-02
 1.34692639e-07 4.051042e-02 1.2795839e+35 9.6198956e+14 -4.428923e-01 5.271938e-01 2.611273e-02 1.398123e-02
 1.81812468e-07 4.477067e-02 1.2795761e+35 9.6198728e+14 -4.428915e-01 5.271927e-01 2.611267e-02 1.398119e-02
 2.45415265e-07 4.947887e-02 1.2795666e+35 9.6198448e+14 -4.428905e-01 5.271914e-01 2.611261e-02 1.398113e-02
 3.31266237e-07 5.468212e-02 1.2795549e+35 9.6198107e+14 -4.428894e-01 5.271898e-01 2.611253e-02 1.398107e-02
 4.47146623e-07 6.043242e-02 1.2795408e+35 9.6197690e+14 -4.428879e-01 5.271878e-01 2.611243e-02 1.398099e-02
 6.03558390e-07 6.678724e-02 1.2795234e+35 9.6197181e+14 -4.428862e-01 5.271853e-01 2.611231e-02 1.398089e-02
 8.14675058e-07 7.381010e-02 1.2795023e+35 9.6196559e+14 -4.428840e-01 5.271824e-01 2.611217e-02 1.398078e-02
 1.09962451e-06 8.157113e-02 1.2794764e+35 9.6195800e+14 -4.428814e-01 5.271788e-01 2.611199e-02 1.398063e-02
 1.48421948e-06 9.014782e-02 1.2794448e+35 9.6194873e+14 -4.428783e-01 5.271743e-01 2.611177e-02 1.398046e-02
 2.00329164e-06 9.962575e-02 1.2794063e+35 9.6193740e+14 -4.428744e-01 5.271689e-01 2.611151e-02 1.398024e-02
 2.70383930e-06 1.100994e-01 1.2793592e+35 9.6192357e+14 -4.428696e-01 5.271623e-01 2.611119e-02 1.397998e-02
 3.64927125e-06 1.216732e-01 1.2793017e+35 9.6190668e+14 -4.428638e-01 5.271543e-01 2.611079e-02 1.397966e-02
 4.92512735e-06 1.344623e-01 1.2792315e+35 9.6188606e+14 -4.428568e-01 5.271444e-01 2.611031e-02 1.397927e-02
 6.64678684e-06 1.485939e-01 1.2791457e+35 9.6186087e+14 -4.428481e-01 5.271324e-01 2.610972e-02 1.397880e-02
 8.96985129e-06 1.642082e-01 1.2790410e+35 9.6183012e+14 -4.428376e-01 5.271177e-01 2.610900e-02 1.397821e-02
 1.21041237e-05 1.814601e-01 1.2789132e+35 9.6179257e+14 -4.428247e-01 5.270998e-01 2.610812e-02 1.397750e-02
 1.63324178e-05 2.005199e-01 1.2787572e+35 9.6174673e+14 -4.428090e-01 5.270780e-01 2.610705e-02 1.397664e-02
 2.20358498e-05 2.215758e-01 1.2785667e+35 9.6169077e+14 -4.427898e-01 5.270513e-01 2.610574e-02 1.397558e-02
 2.97278158e-05 2.448347e-01 1.2783343e+35 9.6162247e+14 -4.427663e-01 5.270187e-01 2.610415e-02 1.397429e-02
 4.00995901e-05 2.705242e-01 1.2780506e+35 9.6153911e+14 -4.427377e-01 5.269789e-01 2.610220e-02 1.397271e-02
 5.40814408e-05 2.988946e-01 1.2777045e+35 9.6143741e+14 -4.427029e-01 5.269304e-01 2.609982e-02 1.397079e-02
 7.29244120e-05 3.302206e-01 1.2772824e+35 9.6131333e+14 -4.426603e-01 5.268712e-01 2.609692e-02 1.396844e-02
 9.83095498e-05 3.648033e-01 1.2767677e+35 9.6116201e+14 -4.426084e-01 5.267990e-01 2.609339e-02 1.396558e-02
 1.32493437e-04 4.029721e-01 1.2761403e+35 9.6097752e+14 -4.425451e-01 5.267109e-01 2.608908e-02 1.396209e-02
 1.78501542e-04 4.450866e-01 1.2753760e+35 9.6075268e+14 -4.424680e-01 5.266037e-01 2.608382e-02 1.395784e-02
 2.40384177e-04 4.915382e-01 1.2744452e+35 9.6047881e+14 -4.423741e-01 5.264729e-01 2.607742e-02 1.395267e-02
 3.23553864e-04 5.427514e-01 1.2733125e+35 9.6014539e+14 -4.422597e-01 5.263138e-01 2.606963e-02 1.394636e-02
 4.35227611e-04 5.991850e-01 1.2719353e+35 9.5973977e+14 -4.421206e-01 5.261202e-01 2.606014e-02 1.393869e-02
 5.85002903e-04 6.613318e-01 1.2702623e+35 9.5924675e+14 -4.419515e-01 5.258848e-01 2.604862e-02 1.392937e-02
 7.85601733e-04 7.297179e-01 1.2682324e+35 9.5864811e+14 -4.417462e-01 5.255989e-01 2.603462e-02 1.391805e-02
 1.05382203e-03 8.049008e-01 1.2657730e+35 9.5792214e+14 -4.414973e-01 5.252521e-01 2.601765e-02 1.390433e-02
 1.41173910e-03 8.874645e-01 1.2627983e+35 9.5704308e+14 -4.411959e-01 5.248321e-01 2.599709e-02 1.388770e-02
 1.88819914e-03 9.780140e-01 1.2592075e+35 9.5598057e+14 -4.408316e-01 5.243242e-01 2.597224e-02 1.386761e-02
 2.52063924e-03 1.077165e+00 1.2548837e+35 9.5469909e+14 -4.403923e-01 5.237115e-01 2.594226e-02 1.384338e-02
 3.35724988e-03 1.185532e+00 1.2496923e+35 9.5315749e+14 -4.398640e-01 5.229739e-01 2.590618e-02 1.381422e-02
 4.45946059e-03 1.303709e+00 1.2434805e+35 9.5130858e+14 -4.392305e-01 5.220888e-01 2.586290e-02 1.377926e-02
