 1.565856e+00  9.907999e+08  2.718272e+06  7.239096e+08
 1.720180e+00  9.889169e+08  2.715370e+06  7.131928e+08
 1.951666e+00  9.864628e+08  2.711585e+06  6.992727e+08
 2.000000e+00  9.859664e+08  2.710819e+06  6.964735e+08
 2.231486e+00  9.838340e+08  2.707526e+06  6.845929e+08
 2.462973e+00  9.819008e+08  2.704537e+06  6.740125e+08
 2.694459e+00  9.801267e+08  2.701793e+06  6.644918e+08
 3.041689e+00  9.777474e+08  2.698108e+06  6.520355e+08
 3.388919e+00  9.755921e+08  2.694767e+06  6.410461e+08
 3.736148e+00  9.736159e+08  2.691701e+06  6.312326e+08
 4.083378e+00  9.717871e+08  2.688861e+06  6.223806e+08
 4.430608e+00  9.700827e+08  2.686213e+06  6.143280e+08
 4.951452e+00  9.677560e+08  2.682593e+06  6.036561e+08
 5.000000e+00  9.675418e+08  2.682260e+06  6.026806e+08
 5.520844e+00  9.654149e+08  2.678948e+06  5.932634e+08
 6.041689e+00  9.634373e+08  2.675866e+06  5.847697e+08
 6.562533e+00  9.615845e+08  2.672975e+06  5.770435e+08
 7.343800e+00  9.590358e+08  2.668995e+06  5.668040e+08
 8.125067e+00  9.566691e+08  2.665295e+06  5.576722e+08
 8.906334e+00  9.544464e+08  2.661817e+06  5.494435e+08
 9.687600e+00  9.523406e+08  2.658518e+06  5.419642e+08
 1.000000e+01  9.515174e+08  2.657227e+06  5.390929e+08
 1.078127e+01  9.495326e+08  2.654114e+06  5.324748e+08
 1.195317e+01  9.467118e+08  2.649684e+06  5.236097e+08
 1.312507e+01  9.439802e+08  2.645389e+06  5.156333e+08
 1.429697e+01  9.412902e+08  2.641154e+06  5.083931e+08
 1.546887e+01  9.386007e+08  2.636914e+06  5.017725e+08
 1.722672e+01  9.344846e+08  2.630415e+06  4.929465e+08
 1.898457e+01  9.301764e+08  2.623600e+06  4.850392e+08
 2.000000e+01  9.275988e+08  2.619516e+06  4.807515e+08
 2.175785e+01  9.228037e+08  2.611904e+06  4.739860e+08
 2.351570e+01  9.176462e+08  2.603698e+06  4.677953e+08
 2.615248e+01  9.090307e+08  2.589945e+06  4.595372e+08
 2.878925e+01  8.993739e+08  2.574461e+06  4.521357e+08
 3.142603e+01  8.885999e+08  2.557100e+06  4.454410e+08
 3.406280e+01  8.766694e+08  2.537767e+06  4.393381e+08
 3.669958e+01  8.635796e+08  2.516423e+06  4.337377e+08
 3.933635e+01  8.493759e+08  2.493100e+06  4.285684e+08
 4.329151e+01  8.261309e+08  2.454560e+06  4.215994e+08
 4.724668e+01  8.011210e+08  2.412559e+06  4.152954e+08
 5.000000e+01  7.829163e+08  2.381672e+06  4.111948e+08
 5.395516e+01  7.560402e+08  2.335531e+06  4.057857e+08
 5.791033e+01  7.289761e+08  2.288333e+06  4.007986e+08
 6.186549e+01  7.022911e+08  2.241035e+06  3.961761e+08
 6.582065e+01  6.764659e+08  2.194501e+06  3.918722e+08
 6.977581e+01  6.518549e+08  2.149423e+06  3.878484e+08
 7.373098e+01  6.286948e+08  2.106313e+06  3.840713e+08
 7.966372e+01  5.973701e+08  2.046877e+06  3.788698e+08
 8.559647e+01  5.696723e+08  1.993170e+06  3.740761e+08
 9.152921e+01  5.454489e+08  1.945251e+06  3.696346e+08
 9.746195e+01  5.244213e+08  1.902889e+06  3.655011e+08
 1.000000e+02  5.160939e+08  1.885907e+06  3.637902e+08
 1.059327e+02  4.990866e+08  1.850866e+06  3.600368e+08
 1.148319e+02  4.783573e+08  1.807622e+06  3.548954e+08
 1.237310e+02  4.616667e+08  1.772197e+06  3.501843e+08
 1.370797e+02  4.427664e+08  1.731389e+06  3.438972e+08
 1.504283e+02  4.283568e+08  1.699757e+06  3.382687e+08
 1.704513e+02  4.126862e+08  1.664817e+06  3.309637e+08
 2.004859e+02  3.963553e+08  1.627774e+06  3.218752e+08
 2.305204e+02  3.841702e+08  1.599693e+06  3.141935e+08
 2.755721e+02  3.706020e+08  1.567956e+06  3.048193e+08
 3.431498e+02  3.557960e+08  1.532731e+06  2.938769e+08
 4.107275e+02  3.443088e+08  1.504953e+06  2.850517e+08
 5.120940e+02  3.312901e+08  1.472970e+06  2.747677e+08
 6.134605e+02  3.209887e+08  1.447266e+06  2.664817e+08
 7.655102e+02  3.091572e+08  1.417535e+06  2.568331e+08
 9.935848e+02  2.960901e+08  1.384283e+06  2.460541e+08
 1.000000e+03  2.957155e+08  1.383320e+06  2.457603e+08
 1.228075e+03  2.856693e+08  1.357288e+06  2.373878e+08
 1.570187e+03  2.743128e+08  1.327360e+06  2.278901e+08
 1.912298e+03  2.653684e+08  1.303393e+06  2.203805e+08
 2.425466e+03  2.551581e+08  1.275585e+06  2.117856e+08
 2.938634e+03  2.470453e+08  1.253131e+06  2.049459e+08
 3.708386e+03  2.377129e+08  1.226885e+06  1.970677e+08
 4.478138e+03  2.302506e+08  1.205564e+06  1.907682e+08
 5.632766e+03  2.216189e+08  1.180509e+06  1.834762e+08
 6.787393e+03  2.146824e+08  1.160055e+06  1.776225e+08
 8.519335e+03  2.066137e+08  1.135884e+06  1.708167e+08
 1.025128e+04  2.001120e+08  1.116096e+06  1.653334e+08
 1.284919e+04  1.925006e+08  1.093166e+06  1.589282e+08
 1.544710e+04  1.863370e+08  1.074328e+06  1.537461e+08
 1.934397e+04  1.790937e+08  1.051815e+06  1.476604e+08
 2.324084e+04  1.731958e+08  1.033169e+06  1.427123e+08
 2.908614e+04  1.662170e+08  1.010719e+06  1.368617e+08
 3.493144e+04  1.605027e+08  9.920076e+05  1.320737e+08
 4.369940e+04  1.536714e+08  9.692265e+05  1.263601e+08
 5.246735e+04  1.480264e+08  9.500432e+05  1.216435e+08
 6.123531e+04  1.432115e+08  9.334094e+05  1.176212e+08
 7.438724e+04  1.371943e+08  9.122516e+05  1.126038e+08
 8.753917e+04  1.320503e+08  8.938189e+05  1.083160e+08
 1.006911e+05  1.275252e+08  8.773253e+05  1.045540e+08
 1.204190e+05  1.216936e+08  8.558609e+05  9.970570e+07
 1.401469e+05  1.165701e+08  8.366677e+05  9.545011e+07
 1.598748e+05  1.119623e+08  8.190627e+05  9.163175e+07
 1.796027e+05  1.077689e+08  8.027408e+05  8.815491e+07
 1.993306e+05  1.038983e+08  7.874069e+05  8.495036e+07
 2.190585e+05  1.002936e+08  7.728816e+05  8.196857e+07
 2.486503e+05  9.532200e+07  7.524370e+05  7.785850e+07
 2.782422e+05  9.073990e+07  7.331429e+05  7.407553e+07
 3.078340e+05  8.648252e+07  7.147990e+05  7.056349e+07
 3.374259e+05  8.250177e+07  6.972567e+05  6.728195e+07
 3.670177e+05  7.876091e+07  6.804276e+05  6.420062e+07
 3.966096e+05  7.522888e+07  6.642929e+05  6.129504e+07
 4.262014e+05  7.188660e+07  6.486887e+05  5.854800e+07
 4.557933e+05  6.871971e+07  6.335808e+05  5.594550e+07
 4.853851e+05  6.571057e+07  6.189146e+05  5.347593e+07
 5.149770e+05  6.285046e+07  6.046748e+05  5.112972e+07
 5.445688e+05  6.012924e+07  5.908366e+05  4.889852e+07
 5.741606e+05  5.753758e+07  5.773768e+05  4.677504e+07
 6.037525e+05  5.506797e+07  5.642790e+05  4.475287e+07
 6.333443e+05  5.271301e+07  5.515257e+05  4.282623e+07
 6.629362e+05  5.046813e+07  5.391129e+05  4.098988e+07
 6.925280e+05  4.832280e+07  5.271666e+05  3.923670e+07
 7.221199e+05  4.627306e+07  5.155407e+05  3.756229e+07
 7.517117e+05  4.431371e+07  5.041915e+05  3.596285e+07
 7.813036e+05  4.244090e+07  4.931134e+05  3.443480e+07
 8.108954e+05  4.065064e+07  4.822995e+05  3.297476e+07
 8.404873e+05  3.893912e+07  4.717428e+05  3.157954e+07
 8.700791e+05  3.730272e+07  4.614367e+05  3.024611e+07
 8.996710e+05  3.573801e+07  4.513747e+05  2.897161e+07
 9.292628e+05  3.424172e+07  4.415506e+05  2.775332e+07
 9.588547e+05  3.281076e+07  4.319585e+05  2.658866e+07
 9.884465e+05  3.144184e+07  4.226147e+05  2.547491e+07
 1.018038e+06  3.013006e+07  4.136273e+05  2.440813e+07
 1.047630e+06  2.887331e+07  4.048332e+05  2.338643e+07
 1.077222e+06  2.766928e+07  3.962282e+05  2.240790e+07
 1.106814e+06  2.651577e+07  3.878083e+05  2.147071e+07
 1.136406e+06  2.541066e+07  3.795698e+05  2.057312e+07
 1.165998e+06  2.435192e+07  3.715087e+05  1.971343e+07
 1.195589e+06  2.333761e+07  3.636213e+05  1.889005e+07
 1.225181e+06  2.236588e+07  3.559039e+05  1.810144e+07
 1.254773e+06  2.143493e+07  3.483530e+05  1.734612e+07
 1.284365e+06  2.054305e+07  3.409650e+05  1.662269e+07
 1.313957e+06  1.968819e+07  3.337732e+05  1.592945e+07
 1.343549e+06  1.886792e+07  3.268109e+05  1.526443e+07
 1.373141e+06  1.808097e+07  3.199863e+05  1.462655e+07
 1.402732e+06  1.732604e+07  3.132970e+05  1.401475e+07
 1.432324e+06  1.660185e+07  3.067406e+05  1.342798e+07
 1.461916e+06  1.590722e+07  3.003145e+05  1.286526e+07
 1.491508e+06  1.524096e+07  2.940166e+05  1.232561e+07
 1.521100e+06  1.460196e+07  2.878443e+05  1.180813e+07
 1.550692e+06  1.398913e+07  2.817955e+05  1.131193e+07
 1.580283e+06  1.340145e+07  2.758679e+05  1.083614e+07
 1.609875e+06  1.283790e+07  2.700593e+05  1.037996e+07
 1.639467e+06  1.229721e+07  2.644015e+05  9.942351e+06
 1.669059e+06  1.177825e+07  2.588817e+05  9.522377e+06
 1.698651e+06  1.128021e+07  2.534664e+05  9.119378e+06
 1.728243e+06  1.080229e+07  2.481538e+05  8.732701e+06
 1.757835e+06  1.034373e+07  2.429423e+05  8.361717e+06
 1.787426e+06  9.903769e+06  2.378301e+05  8.005821e+06
 1.817018e+06  9.481705e+06  2.328156e+05  7.664428e+06
 1.846610e+06  9.076842e+06  2.278973e+05  7.336975e+06
 1.876202e+06  8.688516e+06  2.230734e+05  7.022920e+06
 1.905794e+06  8.316084e+06  2.183423e+05  6.721740e+06
 1.935386e+06  7.958929e+06  2.137026e+05  6.432931e+06
 1.964977e+06  7.616323e+06  2.091702e+05  6.155904e+06
 1.994569e+06  7.287709e+06  2.047244e+05  5.890205e+06
 2.024161e+06  6.972548e+06  2.003630e+05  5.635396e+06
 2.053753e+06  6.670322e+06  1.960846e+05  5.391055e+06
 2.083345e+06  6.380528e+06  1.918878e+05  5.156776e+06
 2.112937e+06  6.102686e+06  1.877712e+05  4.932167e+06
 2.142529e+06  5.836329e+06  1.837335e+05  4.716851e+06
 2.172120e+06  5.581009e+06  1.797734e+05  4.510463e+06
 2.201712e+06  5.336295e+06  1.758896e+05  4.312654e+06
 2.231304e+06  5.101771e+06  1.720808e+05  4.123086e+06
 2.260896e+06  4.877059e+06  1.683416e+05  3.941454e+06
 2.290488e+06  4.661787e+06  1.646729e+05  3.767456e+06
 2.320080e+06  4.455576e+06  1.610763e+05  3.600786e+06
 2.349671e+06  4.258065e+06  1.575506e+05  3.441150e+06
 2.379263e+06  4.068905e+06  1.540947e+05  3.288266e+06
 2.408855e+06  3.887760e+06  1.507072e+05  3.141862e+06
 2.438447e+06  3.714307e+06  1.473869e+05  3.001677e+06
 2.468039e+06  3.548237e+06  1.441328e+05  2.867460e+06
 2.497631e+06  3.389250e+06  1.409435e+05  2.738969e+06
 2.527223e+06  3.237058e+06  1.378180e+05  2.615971e+06
 2.556814e+06  3.091387e+06  1.347552e+05  2.498244e+06
 2.586406e+06  2.951970e+06  1.317538e+05  2.385572e+06
 2.615998e+06  2.818551e+06  1.288129e+05  2.277748e+06
 2.645590e+06  2.690886e+06  1.259312e+05  2.174575e+06
 2.675182e+06  2.568738e+06  1.231079e+05  2.075862e+06
 2.704774e+06  2.451881e+06  1.203417e+05  1.981424e+06
 2.734365e+06  2.340096e+06  1.176317e+05  1.891086e+06
 2.763957e+06  2.233174e+06  1.149769e+05  1.804678e+06
 2.793549e+06  2.130913e+06  1.123763e+05  1.722038e+06
 2.823141e+06  2.033121e+06  1.098288e+05  1.643009e+06
 2.852733e+06  1.939611e+06  1.073335e+05  1.567441e+06
 2.882325e+06  1.850206e+06  1.048894e+05  1.495189e+06
 2.911917e+06  1.764733e+06  1.024957e+05  1.426116e+06
 2.941508e+06  1.683028e+06  1.001513e+05  1.360088e+06
 2.971100e+06  1.604933e+06  9.785546e+04  1.296977e+06
 3.000692e+06  1.530296e+06  9.560717e+04  1.236661e+06
 3.030284e+06  1.458971e+06  9.340557e+04  1.179022e+06
 3.059876e+06  1.390818e+06  9.124980e+04  1.123947e+06
 3.089468e+06  1.325704e+06  8.913901e+04  1.071327e+06
 3.119059e+06  1.263499e+06  8.707237e+04  1.021057e+06
 3.148651e+06  1.204080e+06  8.504904e+04  9.730393e+05
 3.178243e+06  1.147327e+06  8.306822e+04  9.271762e+05
 3.207835e+06  1.093127e+06  8.112912e+04  8.833761e+05
 3.237427e+06  1.041371e+06  7.923093e+04  8.415507e+05
 3.267019e+06  9.919527e+05  7.737290e+04  8.016153e+05
 3.296611e+06  9.447730e+05  7.555426e+04  7.634884e+05
 3.326202e+06  8.997348e+05  7.377427e+04  7.270922e+05
 3.355794e+06  8.567457e+05  7.203219e+04  6.923519e+05
 3.385386e+06  8.157168e+05  7.032731e+04  6.591957e+05
 3.414978e+06  7.765632e+05  6.865891e+04  6.275549e+05
 3.444570e+06  7.392031e+05  6.702630e+04  5.973635e+05
 3.474162e+06  7.035584e+05  6.542878e+04  5.685584e+05
 3.503753e+06  6.695542e+05  6.386569e+04  5.410789e+05
 3.533345e+06  6.371184e+05  6.233637e+04  5.148670e+05
 3.562937e+06  6.061823e+05  6.084015e+04  4.898670e+05
 3.592529e+06  5.766799e+05  5.937641e+04  4.660256e+05
 3.622121e+06  5.485479e+05  5.794450e+04  4.432915e+05
 3.651713e+06  5.217256e+05  5.654382e+04  4.216160e+05
 3.681305e+06  4.961551e+05  5.517375e+04  4.009520e+05
 3.710896e+06  4.717807e+05  5.383370e+04  3.812546e+05
 3.740488e+06  4.485492e+05  5.252307e+04  3.624808e+05
 3.770080e+06  4.264095e+05  5.124130e+04  3.445893e+05
 3.799672e+06  4.053128e+05  4.998781e+04  3.275407e+05
 3.829264e+06  3.852123e+05  4.876204e+04  3.112971e+05
 3.858856e+06  3.660633e+05  4.756345e+04  2.958224e+05
 3.888447e+06  3.478227e+05  4.639150e+04  2.810819e+05
 3.918039e+06  3.304497e+05  4.524566e+04  2.670424e+05
 3.947631e+06  3.139049e+05  4.412541e+04  2.536723e+05
 3.977223e+06  2.981817e+05  4.303242e+04  2.409661e+05
 4.006815e+06  2.832103e+05  4.196392e+04  2.288674e+05
 4.036407e+06  2.689565e+05  4.091942e+04  2.173487e+05
 4.065999e+06  2.553876e+05  3.989843e+04  2.063834e+05
 4.095590e+06  2.424722e+05  3.890049e+04  1.959462e+05
 4.125182e+06  2.301804e+05  3.792513e+04  1.860129e+05
 4.154774e+06  2.184834e+05  3.697190e+04  1.765604e+05
 4.184366e+06  2.073539e+05  3.604034e+04  1.675665e+05
 4.213958e+06  1.967656e+05  3.513001e+04  1.590099e+05
 4.243550e+06  1.866936e+05  3.424048e+04  1.508705e+05
 4.273141e+06  1.771137e+05  3.337133e+04  1.431288e+05
 4.302733e+06  1.680032e+05  3.252214e+04  1.357664e+05
 4.332325e+06  1.593401e+05  3.169250e+04  1.287656e+05
 4.361917e+06  1.511034e+05  3.088200e+04  1.221094e+05
 4.391509e+06  1.432733e+05  3.009025e+04  1.157818e+05
 4.421101e+06  1.358305e+05  2.931687e+04  1.097671e+05
