  879 1.789787
5.0278543e-64 1.0822041e-02 1.3405900e+35 8.5615743e+14 -5.0566429e-01 4.6728606e-01 4.0678565e-02 2.7847177e-02
9.5645025e-03 1.7499587e+00 1.2852172e+35 8.4165768e+14 -4.9947249e-01 4.6045196e-01 3.9475769e-02 2.6757125e-02
2.6541980e-02 2.4674159e+00 1.2318753e+35 8.2766181e+14 -4.9338309e-01 4.5385108e-01 3.8316351e-02 2.5706640e-02
4.7853916e-02 3.0130023e+00 1.1804686e+35 8.1417368e+14 -4.8739437e-01 4.4748967e-01 3.7198994e-02 2.4694264e-02
7.2211184e-02 3.4670846e+00 1.1311174e+35 8.0077237e+14 -4.8152881e-01 4.4110196e-01 3.6116224e-02 2.3717644e-02
9.9089157e-02 3.8653418e+00 1.0833611e+35 7.8737093e+14 -4.7573575e-01 4.3465197e-01 3.5058787e-02 2.2768063e-02
1.2766910e-01 4.2196108e+00 1.0376804e+35 7.7455195e+14 -4.7008163e-01 4.2848231e-01 3.4047309e-02 2.1859753e-02
1.5789164e-01 4.5437679e+00 9.9348233e+34 7.6212774e+14 -4.6450171e-01 4.2249976e-01 3.3068245e-02 2.0980768e-02
1.8912758e-01 4.8408106e+00 9.5117813e+34 7.4938754e+14 -4.5905328e-01 4.1625029e-01 3.2114619e-02 2.0133289e-02
2.2148462e-01 5.1186431e+00 9.1022861e+34 7.3705531e+14 -4.5367240e-01 4.1020094e-01 3.1191532e-02 1.9312949e-02
2.5462659e-01 5.3790357e+00 8.7077137e+34 7.2517250e+14 -4.4838407e-01 4.0437203e-01 3.0302083e-02 1.8522503e-02
2.8815735e-01 5.6228159e+00 8.3300122e+34 7.1334401e+14 -4.4322210e-01 3.9851400e-01 2.9442598e-02 1.7763524e-02
3.2195445e-01 5.8524784e+00 7.9680588e+34 7.0160349e+14 -4.3817613e-01 3.9265164e-01 2.8611744e-02 1.7034109e-02
3.5602699e-01 6.0705044e+00 7.6197994e+34 6.9030716e+14 -4.3322512e-01 3.8701107e-01 2.7812325e-02 1.6332290e-02
3.9025668e-01 6.2780066e+00 7.2848328e+34 6.7944201e+14 -4.2837079e-01 3.8158580e-01 2.7043418e-02 1.5657259e-02
4.2452788e-01 6.4759636e+00 6.9628392e+34 6.6815887e+14 -4.2361322e-01 3.7585880e-01 2.6289982e-02 1.5005091e-02
4.5869381e-01 6.6649655e+00 6.6538907e+34 6.5732405e+14 -4.1895832e-01 3.7035845e-01 2.5566920e-02 1.4379310e-02
4.9252413e-01 6.8449052e+00 6.3588209e+34 6.4697596e+14 -4.1442692e-01 3.6510518e-01 2.4876340e-02 1.3781641e-02
5.2613797e-01 7.0174217e+00 6.0754767e+34 6.3668008e+14 -4.0999338e-01 3.5984269e-01 2.4207057e-02 1.3206500e-02
5.5946938e-01 7.1831301e+00 5.8034727e+34 6.2632482e+14 -4.0565479e-01 3.5450455e-01 2.3556489e-02 1.2652774e-02
5.9248262e-01 7.3425540e+00 5.5422793e+34 6.1638112e+14 -4.0140882e-01 3.4937857e-01 2.2931778e-02 1.2121055e-02
