 658  2.721839e+00
 0.00000000000e+00 0.000000e+00 4.7822922e+35 1.8250000e+15 -8.228327e-01 8.806595e-01 1.104272e-01 8.957099e-02
 3.84356440869e-09 1.000000e-02 4.7822809e+35 1.8250000e+15 -8.228322e-01 8.806586e-01 1.104270e-01 8.957084e-02
 5.17271792344e-09 1.104066e-02 4.7822784e+35 1.8249972e+15 -8.228321e-01 8.806584e-01 1.104270e-01 8.957081e-02
 6.98242307165e-09 1.220181e-02 4.7822754e+35 1.8249965e+15 -8.228319e-01 8.806582e-01 1.104269e-01 8.957077e-02
 9.42525994002e-09 1.348507e-02 4.7822717e+35 1.8249958e+15 -8.228318e-01 8.806579e-01 1.104269e-01 8.957073e-02
 1.27227290322e-08 1.490329e-02 4.7822671e+35 1.8249948e+15 -8.228316e-01 8.806575e-01 1.104268e-01 8.957067e-02
 1.71738207290e-08 1.647067e-02 4.7822616e+35 1.8249937e+15 -8.228313e-01 8.806571e-01 1.104267e-01 8.957060e-02
 2.31821231929e-08 1.820288e-02 4.7822548e+35 1.8249923e+15 -8.228310e-01 8.806566e-01 1.104267e-01 8.957051e-02
 3.12924125185e-08 2.011726e-02 4.7822466e+35 1.8249906e+15 -8.228306e-01 8.806560e-01 1.104265e-01 8.957041e-02
 4.22400414775e-08 2.223296e-02 4.7822365e+35 1.8249885e+15 -8.228301e-01 8.806552e-01 1.104264e-01 8.957028e-02
 5.70176027464e-08 2.457116e-02 4.7822241e+35 1.8249860e+15 -8.228295e-01 8.806542e-01 1.104262e-01 8.957012e-02
 7.69649072626e-08 2.715524e-02 4.7822091e+35 1.8249829e+15 -8.228288e-01 8.806531e-01 1.104260e-01 8.956993e-02
 1.03890429790e-07 3.001107e-02 4.7821907e+35 1.8249791e+15 -8.228279e-01 8.806517e-01 1.104258e-01 8.956969e-02
 1.40235222657e-07 3.316720e-02 4.7821682e+35 1.8249745e+15 -8.228269e-01 8.806499e-01 1.104255e-01 8.956941e-02
 1.89294142159e-07 3.665522e-02 4.7821408e+35 1.8249688e+15 -8.228256e-01 8.806478e-01 1.104251e-01 8.956906e-02
 2.55514416914e-07 4.051000e-02 4.7821072e+35 1.8249619e+15 -8.228240e-01 8.806453e-01 1.104246e-01 8.956863e-02
 3.44898580586e-07 4.477009e-02 4.7820663e+35 1.8249535e+15 -8.228221e-01 8.806421e-01 1.104241e-01 8.956811e-02
 4.65548221874e-07 4.947808e-02 4.7820163e+35 1.8249432e+15 -8.228197e-01 8.806383e-01 1.104234e-01 8.956747e-02
