 848 1.867531
5.0278543e-64 1.0822041e-02 1.4637510e+35 8.8646959e+14 -5.2914363e-01 4.8127760e-01 4.3302638e-02 3.0242973e-02
9.9030667e-03 1.7499587e+00 1.4027931e+35 8.7146674e+14 -5.2261242e-01 4.7435256e-01 4.2003866e-02 2.9057185e-02
2.7482270e-02 2.4674159e+00 1.3440765e+35 8.5701553e+14 -5.1618866e-01 4.6768215e-01 4.0752850e-02 2.7914999e-02
4.9540390e-02 3.0130023e+00 1.2875192e+35 8.4226169e+14 -5.0987081e-01 4.6073683e-01 3.9525805e-02 2.6802460e-02
7.4728733e-02 3.4670846e+00 1.2332834e+35 8.2803127e+14 -5.0368375e-01 4.5402533e-01 3.8346957e-02 2.5734370e-02
1.0252324e-01 3.8653418e+00 1.1808194e+35 8.1426572e+14 -4.9757396e-01 4.4753309e-01 3.7206619e-02 2.4701173e-02
1.3207671e-01 4.2196108e+00 1.1306489e+35 8.0064089e+14 -4.9161085e-01 4.4103868e-01 3.6105849e-02 2.3708327e-02
1.6330143e-01 4.5437679e+00 1.0821560e+35 7.8703275e+14 -4.8572633e-01 4.3448921e-01 3.5032103e-02 2.2744100e-02
1.9556104e-01 4.8408106e+00 1.0357713e+35 7.7401622e+14 -4.7998117e-01 4.2822446e-01 3.4005037e-02 2.1821793e-02
2.2898443e-01 5.1186431e+00 9.9087686e+34 7.6134308e+14 -4.7430762e-01 4.2211486e-01 3.3009512e-02 2.0928573e-02
2.6320136e-01 5.3790357e+00 9.4764734e+34 7.4832422e+14 -4.6873184e-01 4.1572869e-01 3.2035028e-02 2.0062557e-02
2.9779157e-01 5.6228159e+00 9.0630751e+34 7.3587445e+14 -4.6328979e-01 4.0962168e-01 3.1103142e-02 1.9234398e-02
3.3266055e-01 5.8524784e+00 8.6669824e+34 7.2394585e+14 -4.5797052e-01 4.0377032e-01 3.0210266e-02 1.8440906e-02
3.6781385e-01 6.0705044e+00 8.2859588e+34 7.1191507e+14 -4.5275157e-01 3.9780050e-01 2.9341475e-02 1.7674747e-02
4.0309804e-01 6.2780066e+00 7.9198538e+34 7.0003989e+14 -4.4763484e-01 3.9187089e-01 2.8501091e-02 1.6936965e-02
4.3841352e-01 6.4759636e+00 7.5681253e+34 6.8863104e+14 -4.4262057e-01 3.8617414e-01 2.7693708e-02 1.6228155e-02
4.7363146e-01 6.6649655e+00 7.2306317e+34 6.7755034e+14 -4.3771481e-01 3.8062643e-01 2.6916723e-02 1.5547509e-02
5.0848621e-01 6.8449052e+00 6.9085091e+34 6.6625351e+14 -4.3293944e-01 3.7489153e-01 2.6162828e-02 1.4895044e-02
5.4308980e-01 7.0174217e+00 6.5994879e+34 6.5541615e+14 -4.2826755e-01 3.6938989e-01 2.5439596e-02 1.4269116e-02
