2.337248e+14 6.763973e+09 2.179089e+09 1.487149e+09 1.056720e+09 7.419505e+08 5.015052e+08 2.839848e+08 2.058541e+08 2.033369e+08 1.005283e+08 3.451460e+07
2.248753e+14 7.530419e+09 2.468584e+09 1.673487e+09 1.110727e+09 7.460652e+08 5.015174e+08 2.839828e+08 2.058538e+08 2.033366e+08 1.005282e+08 3.451460e+07
2.163600e+14 7.521408e+09 2.465355e+09 1.675962e+09 1.130423e+09 7.486593e+08 5.014788e+08 2.839804e+08 2.058535e+08 2.033363e+08 1.005282e+08 3.451460e+07
2.081663e+14 7.513855e+09 2.462319e+09 1.673963e+09 1.135201e+09 7.498712e+08 5.013970e+08 2.839778e+08 2.058532e+08 2.033360e+08 1.005282e+08 3.451460e+07
2.002824e+14 7.507855e+09 2.459910e+09 1.672306e+09 1.135625e+09 7.498495e+08 5.012782e+08 2.839750e+08 2.058528e+08 2.033357e+08 1.005282e+08 3.451460e+07
1.926976e+14 7.503493e+09 2.458161e+09 1.671103e+09 1.135147e+09 7.487407e+08 5.011275e+08 2.839719e+08 2.058525e+08 2.033354e+08 1.005282e+08 3.451460e+07
1.853995e+14 7.500855e+09 2.457104e+09 1.670378e+09 1.134426e+09 7.466827e+08 5.009493e+08 2.839687e+08 2.058521e+08 2.033350e+08 1.005282e+08 3.451459e+07
1.783790e+14 7.500017e+09 2.456768e+09 1.670151e+09 1.132439e+09 7.438030e+08 5.007468e+08 2.839653e+08 2.058517e+08 2.033347e+08 1.005282e+08 3.451459e+07
1.716274e+14 7.501050e+09 2.457183e+09 1.670479e+09 1.125615e+09 7.402240e+08 5.005232e+08 2.839617e+08 2.058513e+08 2.033343e+08 1.005282e+08 3.451459e+07
1.651366e+14 7.504014e+09 2.458371e+09 1.672834e+09 1.108663e+09 7.360758e+08 5.002821e+08 2.839611e+08 2.058512e+08 2.033342e+08 1.005282e+08 3.451459e+07
1.588991e+14 7.508951e+09 2.460434e+09 1.715535e+09 1.048245e+09 7.348322e+08 5.002826e+08 2.839610e+08 2.058511e+08 2.033341e+08 1.005281e+08 3.451459e+07
1.529056e+14 7.515889e+09 2.514159e+09 1.710367e+09 1.025877e+09 7.367620e+08 5.003428e+08 2.839612e+08 2.058511e+08 2.033341e+08 1.005281e+08 3.451459e+07
1.471424e+14 9.904748e+09 4.963985e+09 3.705517e+09 1.049863e+09 7.527780e+08 5.011062e+08 2.839694e+08 2.058501e+08 2.033331e+08 1.005278e+08 3.451458e+07
1.415888e+14 9.906141e+09 4.959575e+09 3.043331e+09 1.081903e+09 7.655318e+08 5.016817e+08 2.839751e+08 2.058492e+08 2.033321e+08 1.005275e+08 3.451458e+07
1.362239e+14 9.907617e+09 4.947597e+09 1.788674e+09 1.110052e+09 7.754042e+08 5.021134e+08 2.839790e+08 2.058483e+08 2.033312e+08 1.005273e+08 3.451457e+07
1.310400e+14 9.909156e+09 4.935754e+09 1.616986e+09 1.132300e+09 7.831729e+08 5.024453e+08 2.839817e+08 2.058474e+08 2.033303e+08 1.005270e+08 3.451456e+07
