  928 1.644604
5.0278543e-64 1.0822041e-02 1.1305000e+35 8.0059912e+14 -4.6216176e-01 4.4101858e-01 3.6102554e-02 2.3705368e-02
1.1529162e-02 1.9053801e+00 1.0759317e+35 7.8528606e+14 -4.5553136e-01 4.3364854e-01 3.4894281e-02 2.2620336e-02
3.1928943e-02 2.6858721e+00 1.0235882e+35 7.7059738e+14 -4.4902196e-01 4.2657901e-01 3.3735274e-02 2.1579545e-02
5.7344729e-02 3.2769002e+00 9.7354485e+34 7.5612343e+14 -4.4265519e-01 4.1955446e-01 3.2618812e-02 2.0581361e-02
8.6337589e-02 3.7698100e+00 9.2562027e+34 7.4169062e+14 -4.3641507e-01 4.1247470e-01 3.1538492e-02 1.9621289e-02
1.1800932e-01 4.1991933e+00 8.7974057e+34 7.2787363e+14 -4.3030287e-01 4.0569703e-01 3.0504268e-02 1.8702183e-02
1.5171958e-01 4.5827274e+00 8.3583846e+34 7.1426431e+14 -4.2432101e-01 3.9897354e-01 2.9507726e-02 1.7820701e-02
1.8717546e-01 4.9330491e+00 7.9362289e+34 7.0057104e+14 -4.1843515e-01 3.9213611e-01 2.8538679e-02 1.6969964e-02
2.2335680e-01 5.2511695e+00 7.5375217e+34 6.8763836e+14 -4.1274883e-01 3.8567847e-01 2.7623458e-02 1.6166482e-02
2.6062973e-01 5.5480918e+00 7.1538612e+34 6.7485801e+14 -4.0715452e-01 3.7925965e-01 2.6737049e-02 1.5392009e-02
2.9869007e-01 5.8266950e+00 6.7854582e+34 6.6193812e+14 -4.0165920e-01 3.7270080e-01 2.5874840e-02 1.4645802e-02
3.3665984e-01 6.0850033e+00 6.4378519e+34 6.4974757e+14 -3.9635654e-01 3.6651221e-01 2.5061304e-02 1.3941719e-02
3.7487737e-01 6.3288412e+00 6.1053346e+34 6.3781678e+14 -3.9117215e-01 3.6042866e-01 2.4278470e-02 1.3267283e-02
4.1315328e-01 6.5597405e+00 5.7876213e+34 6.2572135e+14 -3.8610693e-01 3.5419346e-01 2.3518577e-02 1.2620504e-02
4.5131366e-01 6.7787737e+00 5.4844720e+34 6.1418038e+14 -3.8116578e-01 3.4824409e-01 2.2793517e-02 1.2003374e-02
4.8923161e-01 6.9869099e+00 5.1953890e+34 6.0298531e+14 -3.7635104e-01 3.4245617e-01 2.2098733e-02 1.1414227e-02
5.2676762e-01 7.1850155e+00 4.9200597e+34 5.9155845e+14 -3.7166342e-01 3.3648160e-01 2.1423427e-02 1.0850479e-02
5.6382430e-01 7.3738597e+00 4.6579836e+34 5.8068164e+14 -3.6710277e-01 3.3079463e-01 2.0780628e-02 1.0313867e-02
6.0033962e-01 7.5541231e+00 4.4085166e+34 5.7023230e+14 -3.6266816e-01 3.2532358e-01 2.0166952e-02 9.8027020e-03
6.3622882e-01 7.7264072e+00 4.1712412e+34 5.5944930e+14 -3.5835822e-01 3.1961173e-01 1.9567380e-02 9.3132568e-03
6.7143059e-01 7.8912438e+00 3.9456746e+34 5.4919841e+14 -3.5417149e-01 3.1418173e-01 1.8997395e-02 8.8479642e-03
7.0591653e-01 8.0491038e+00 3.7312033e+34 5.3945175e+14 -3.5010630e-01 3.0901883e-01 1.8455447e-02 8.4055585e-03
7.3963595e-01 8.2004051e+00 3.5274050e+34 5.2927868e+14 -3.4616087e-01 3.0356631e-01 1.7922131e-02 7.9810457e-03
7.7254423e-01 8.3455202e+00 3.3338810e+34 5.1960397e+14 -3.4233350e-01 2.9837998e-01 1.7415409e-02 7.5778687e-03
