5.804886e+06 1.246829e-04 6.927865e+09 1.634218e+45 1.891714e+36
5.797790e+06 1.278539e-04 6.906452e+09 1.562171e+45 1.882480e+36
5.790905e+06 1.310249e-04 6.885715e+09 1.495546e+45 1.873555e+36
5.784227e+06 1.341958e-04 6.865635e+09 1.433803e+45 1.864927e+36
5.777743e+06 1.373668e-04 6.846174e+09 1.376441e+45 1.856579e+36
5.771442e+06 1.405378e-04 6.827296e+09 1.323031e+45 1.848494e+36
5.765316e+06 1.437088e-04 6.808971e+09 1.273195e+45 1.840658e+36
5.759356e+06 1.468798e-04 6.791168e+09 1.226598e+45 1.833058e+36
5.753552e+06 1.500507e-04 6.773863e+09 1.182947e+45 1.825680e+36
5.747898e+06 1.532217e-04 6.757028e+09 1.141981e+45 1.818514e+36
5.742386e+06 1.563927e-04 6.740641e+09 1.103471e+45 1.811549e+36
5.737010e+06 1.595637e-04 6.724682e+09 1.067209e+45 1.804775e+36
5.731763e+06 1.627347e-04 6.709128e+09 1.033009e+45 1.798182e+36
5.726641e+06 1.659056e-04 6.693964e+09 1.000709e+45 1.791762e+36
5.721637e+06 1.690766e-04 6.679170e+09 9.701600e+44 1.785507e+36
5.716746e+06 1.722476e-04 6.664730e+09 9.412288e+44 1.779410e+36
5.711964e+06 1.754186e-04 6.650630e+09 9.137942e+44 1.773464e+36
5.707286e+06 1.785895e-04 6.636855e+09 8.877483e+44 1.767662e+36
5.702709e+06 1.817605e-04 6.623391e+09 8.629895e+44 1.761997e+36
5.698227e+06 1.849315e-04 6.610226e+09 8.394283e+44 1.756466e+36
5.693838e+06 1.881025e-04 6.597349e+09 8.169852e+44 1.751060e+36
5.689539e+06 1.912735e-04 6.584748e+09 7.955856e+44 1.745777e+36
5.685325e+06 1.944444e-04 6.572412e+09 7.751602e+44 1.740611e+36
5.681194e+06 1.976154e-04 6.560332e+09 7.556467e+44 1.735557e+36
5.677142e+06 2.007864e-04 6.548499e+09 7.369869e+44 1.730612e+36
5.673168e+06 2.039574e-04 6.536902e+09 7.191273e+44 1.725771e+36
5.669268e+06 2.071284e-04 6.525535e+09 7.020200e+44 1.721030e+36
5.665439e+06 2.102993e-04 6.514388e+09 6.856207e+44 1.716386e+36
5.661680e+06 2.134703e-04 6.503453e+09 6.698876e+44 1.711835e+36
5.657987e+06 2.166413e-04 6.492725e+09 6.547837e+44 1.707373e+36
5.654360e+06 2.198123e-04 6.482195e+09 6.402724e+44 1.702999e+36
5.650796e+06 2.229833e-04 6.471859e+09 6.263214e+44 1.698709e+36
5.647292e+06 2.261542e-04 6.461709e+09 6.128883e+44 1.694500e+36
5.643848e+06 2.293252e-04 6.451740e+09 5.999429e+44 1.690370e+36
5.640461e+06 2.324962e-04 6.441946e+09 5.874964e+44 1.686316e+36
5.637130e+06 2.356672e-04 6.432321e+09 5.755286e+44 1.682336e+36
5.633852e+06 2.388382e-04 6.422860e+09 5.640358e+44 1.678427e+36
5.630627e+06 2.420091e-04 6.413558e+09 5.529944e+44 1.674587e+36
5.627452e+06 2.451801e-04 6.404410e+09 5.423740e+44 1.670813e+36
5.624327e+06 2.483511e-04 6.395412e+09 5.321482e+44 1.667104e+36
5.621249e+06 2.515221e-04 6.386558e+09 5.222935e+44 1.663458e+36
5.618217e+06 2.546930e-04 6.377845e+09 5.127906e+44 1.659872e+36
5.615231e+06 2.578640e-04 6.369268e+09 5.036227e+44 1.656346e+36
5.612288e+06 2.610350e-04 6.360824e+09 4.947738e+44 1.652877e+36
5.609389e+06 2.642060e-04 6.352511e+09 4.862342e+44 1.649464e+36
5.606531e+06 2.673770e-04 6.344325e+09 4.779812e+44 1.646105e+36
5.603715e+06 2.705479e-04 6.336262e+09 4.700010e+44 1.642800e+36
5.600939e+06 2.737189e-04 6.328320e+09 4.622913e+44 1.639547e+36
5.598201e+06 2.768899e-04 6.320495e+09 4.548405e+44 1.636344e+36
5.595501e+06 2.800609e-04 6.312782e+09 4.476263e+44 1.633189e+36
5.592837e+06 2.832319e-04 6.305180e+09 4.406477e+44 1.630082e+36
5.590210e+06 2.864028e-04 6.297685e+09 4.338781e+44 1.627020e+36
5.587617e+06 2.895738e-04 6.290295e+09 4.273072e+44 1.624003e+36
5.585057e+06 2.927448e-04 6.283006e+09 4.209226e+44 1.621030e+36
5.582532e+06 2.959158e-04 6.275819e+09 4.147227e+44 1.618101e+36
5.580041e+06 2.990868e-04 6.268732e+09 4.086995e+44 1.615214e+36
5.577581e+06 3.022577e-04 6.261742e+09 4.028461e+44 1.612368e+36
5.575153e+06 3.054287e-04 6.254846e+09 3.971566e+44 1.609562e+36
5.572756e+06 3.085997e-04 6.248043e+09 3.916244e+44 1.606796e+36
5.570389e+06 3.117707e-04 6.241329e+09 3.862414e+44 1.604068e+36
5.568052e+06 3.149417e-04 6.234703e+09 3.809983e+44 1.601377e+36
5.565743e+06 3.181126e-04 6.228162e+09 3.758972e+44 1.598723e+36
5.563462e+06 3.212836e-04 6.221705e+09 3.709348e+44 1.596104e+36
5.561209e+06 3.244546e-04 6.215329e+09 3.661022e+44 1.593520e+36
5.558982e+06 3.276256e-04 6.209032e+09 3.613950e+44 1.590969e+36
5.556781e+06 3.307965e-04 6.202812e+09 3.568089e+44 1.588451e+36
5.554605e+06 3.339675e-04 6.196668e+09 3.523394e+44 1.585964e+36
5.552454e+06 3.371385e-04 6.190596e+09 3.479835e+44 1.583509e+36
5.550328e+06 3.403095e-04 6.184597e+09 3.437376e+44 1.581084e+36
5.548224e+06 3.434805e-04 6.178668e+09 3.395964e+44 1.578689e+36
5.546145e+06 3.466514e-04 6.172808e+09 3.355569e+44 1.576323e+36
5.544088e+06 3.498224e-04 6.167015e+09 3.316154e+44 1.573986e+36
5.542053e+06 3.529934e-04 6.161289e+09 3.277696e+44 1.571677e+36
5.540040e+06 3.561644e-04 6.155627e+09 3.240158e+44 1.569395e+36
5.538049e+06 3.593354e-04 6.150029e+09 3.203547e+44 1.567139e+36
5.536078e+06 3.625063e-04 6.144492e+09 3.167850e+44 1.564910e+36
5.534129e+06 3.656773e-04 6.139017e+09 3.132988e+44 1.562707e+36
5.532199e+06 3.688483e-04 6.133601e+09 3.098936e+44 1.560529e+36
5.530289e+06 3.720193e-04 6.128244e+09 3.065696e+44 1.558375e+36
5.528399e+06 3.751903e-04 6.122944e+09 3.033412e+44 1.556245e+36
5.526528e+06 3.783612e-04 6.117701e+09 3.001985e+44 1.554139e+36
5.524675e+06 3.815322e-04 6.112512e+09 2.971425e+44 1.552057e+36
5.522841e+06 3.847032e-04 6.107377e+09 2.941668e+44 1.549997e+36
5.521025e+06 3.878742e-04 6.102296e+09 2.912662e+44 1.547959e+36
