8.2578465209e+05 1.0000000000e+03 3.9999999897e+07 2.6714480975e+34 3.9837107509e+29 7.7472539903e+32 3.1356056500e+45
8.2577300840e+05 1.0000000003e+03 3.9999011702e+07 2.6714480975e+34 3.9837107531e+29 7.7468170496e+32 3.1356056506e+45
8.2568665520e+05 1.0000000035e+03 3.9991683271e+07 2.6714480975e+34 3.9837107748e+29 7.7435771401e+32 3.1356056561e+45
8.2536716664e+05 1.0000000352e+03 3.9964574635e+07 2.6714480975e+34 3.9837109920e+29 7.7315989944e+32 3.1356057113e+45
8.2513175576e+05 1.0000000986e+03 3.9944605048e+07 2.6714480975e+34 3.9837114266e+29 7.7227819536e+32 3.1356058217e+45
8.2517949515e+05 1.0000004157e+03 3.9948654370e+07 2.6714480975e+34 3.9837136055e+29 7.7245693671e+32 3.1356063740e+45
8.2793390923e+05 1.0000020012e+03 4.0182585889e+07 2.6714480975e+34 3.9837246448e+29 7.8282240551e+32 3.1356091408e+45
8.3410551776e+05 1.0000051722e+03 4.0708865653e+07 2.6714480975e+34 3.9837473767e+29 8.0642604081e+32 3.1356146998e+45
8.4003994736e+05 1.0000083432e+03 4.1217689958e+07 2.6714480975e+34 3.9837708870e+29 8.2962212000e+32 3.1356202869e+45
8.4563364508e+05 1.0000115141e+03 4.1699781359e+07 2.6714480975e+34 3.9837951002e+29 8.5194112330e+32 3.1356258851e+45
8.5090166269e+05 1.0000146851e+03 4.2156002678e+07 2.6714480975e+34 3.9838199575e+29 8.7336956968e+32 3.1356314882e+45
8.5587783554e+05 1.0000178561e+03 4.2588905314e+07 2.6714480975e+34 3.9838454085e+29 8.9397975857e+32 3.1356370956e+45
8.6059555471e+05 1.0000210271e+03 4.3001075717e+07 2.6714480975e+34 3.9838714100e+29 9.1385430211e+32 3.1356427046e+45
8.6508393502e+05 1.0000241981e+03 4.3394790364e+07 2.6714480975e+34 3.9838979255e+29 9.3306855798e+32 3.1356483119e+45
8.6936761861e+05 1.0000273690e+03 4.3771984983e+07 2.6714480975e+34 3.9839249244e+29 9.5168759117e+32 3.1356539144e+45
8.7346742076e+05 1.0000305400e+03 4.4134299728e+07 2.6714480975e+34 3.9839523814e+29 9.6976702063e+32 3.1356595101e+45
