7.224976e+14 7.372701e+16 7.372650e+16 7.372420e+16 7.372134e+16 7.371560e+16 7.370988e+16 7.370413e+16 7.369810e+16 7.369120e+16 7.368247e+16 7.367091e+16 7.365602e+16 7.363741e+16 7.361502e+16 7.358906e+16 7.355982e+16 7.352768e+16 7.349244e+16 7.345558e+16 7.341691e+16 7.337674e+16 7.333533e+16 7.329290e+16 0.000000e+00 0.000000e+00
6.896336e+14 6.983702e+16 6.983653e+16 6.983436e+16 6.983165e+16 6.982621e+16 6.982079e+16 6.981532e+16 6.980946e+16 6.980253e+16 6.979358e+16 6.978170e+16 6.976653e+16 6.974779e+16 6.972549e+16 6.969988e+16 6.967127e+16 6.964002e+16 6.960593e+16 6.957043e+16 6.953331e+16 6.949485e+16 6.945528e+16 6.941482e+16 0.000000e+00 0.000000e+00
6.631217e+14 6.691523e+16 6.691476e+16 6.691268e+16 6.691008e+16 6.690487e+16 6.689968e+16 6.689440e+16 6.688862e+16 6.688159e+16 6.687239e+16 6.686017e+16 6.684471e+16 6.682580e+16 6.680351e+16 6.677812e+16 6.674994e+16 6.671933e+16 6.668609e+16 6.665159e+16 6.661562e+16 6.657843e+16 6.654024e+16 6.650125e+16 0.000000e+00 0.000000e+00
6.377392e+14 6.430075e+16 6.430030e+16 6.429829e+16 6.429580e+16 6.429079e+16 6.428580e+16 6.428068e+16 6.427494e+16 6.426775e+16 6.425824e+16 6.424565e+16 6.422986e+16 6.421073e+16 6.418841e+16 6.416317e+16 6.413535e+16 6.410528e+16 6.407278e+16 6.403916e+16 6.400421e+16 6.396815e+16 6.393119e+16 6.389351e+16 0.000000e+00 0.000000e+00
6.135404e+14 6.196976e+16 6.196932e+16 6.196739e+16 6.196498e+16 6.196016e+16 6.195534e+16 6.195035e+16 6.194459e+16 6.193720e+16 6.192734e+16 6.191435e+16 6.189819e+16 6.187882e+16 6.185642e+16 6.183129e+16 6.180376e+16 6.177417e+16 6.174230e+16 6.170946e+16 6.167540e+16 6.164034e+16 6.160447e+16 6.156794e+16 0.000000e+00 0.000000e+00
5.903072e+14 5.988015e+16 5.987973e+16 5.987786e+16 5.987554e+16 5.987088e+16 5.986622e+16 5.986132e+16 5.985550e+16 5.984787e+16 5.983762e+16 5.982419e+16 5.980766e+16 5.978803e+16 5.976552e+16 5.974046e+16 5.971317e+16 5.968397e+16 5.965266e+16 5.962050e+16 5.958724e+16 5.955307e+16 5.951817e+16 5.948268e+16 0.000000e+00 0.000000e+00
5.679026e+14 5.800985e+16 5.800945e+16 5.800764e+16 5.800539e+16 5.800087e+16 5.799634e+16 5.799151e+16 5.798559e+16 5.797767e+16 5.796700e+16 5.795312e+16 5.793619e+16 5.791627e+16 5.789363e+16 5.786859e+16 5.784149e+16 5.781264e+16 5.778182e+16 5.775025e+16 5.771769e+16 5.768431e+16 5.765028e+16 5.761571e+16 0.000000e+00 0.000000e+00
5.463817e+14 5.634697e+16 5.634657e+16 5.634482e+16 5.634263e+16 5.633824e+16 5.633383e+16 5.632903e+16 5.632297e+16 5.631472e+16 5.630360e+16 5.628924e+16 5.627189e+16 5.625167e+16 5.622887e+16 5.620382e+16 5.617686e+16 5.614829e+16 5.611788e+16 5.608684e+16 5.605489e+16 5.602220e+16 5.598893e+16 5.595518e+16 0.000000e+00 0.000000e+00
5.256802e+14 5.486837e+16 5.486799e+16 5.486628e+16 5.486415e+16 5.485988e+16 5.485556e+16 5.485077e+16 5.484452e+16 5.483590e+16 5.482430e+16 5.480943e+16 5.479165e+16 5.477110e+16 5.474811e+16 5.472302e+16 5.469615e+16 5.466780e+16 5.463775e+16 5.460715e+16 5.457574e+16 5.454366e+16 5.451105e+16 5.447803e+16 0.000000e+00 0.000000e+00
5.057664e+14 5.355735e+16 5.355697e+16 5.355530e+16 5.355323e+16 5.354906e+16 5.354483e+16 5.354000e+16 5.353353e+16 5.352449e+16 5.351238e+16 5.349699e+16 5.347875e+16 5.345786e+16 5.343465e+16 5.340948e+16 5.338267e+16 5.335450e+16 5.332473e+16 5.329451e+16 5.326356e+16 5.323201e+16 5.319999e+16 5.316760e+16 0.000000e+00 0.000000e+00
4.866100e+14 5.239747e+16 5.239711e+16 5.239547e+16 5.239344e+16 5.238936e+16 5.238519e+16 5.238031e+16 5.237357e+16 5.236408e+16 5.235143e+16 5.233550e+16 5.231679e+16 5.229552e+16 5.227208e+16 5.224680e+16 5.222001e+16 5.219196e+16 5.216243e+16 5.213253e+16 5.210197e+16 5.207088e+16 5.203937e+16 5.200753e+16 0.000000e+00 0.000000e+00
4.681815e+14 5.137278e+16 5.137242e+16 5.137082e+16 5.136882e+16 5.136482e+16 5.136070e+16 5.135573e+16 5.134868e+16 5.133871e+16 5.132549e+16 5.130899e+16 5.128979e+16 5.126814e+16 5.124443e+16 5.121902e+16 5.119220e+16 5.116425e+16 5.113490e+16 5.110527e+16 5.107504e+16 5.104434e+16 5.101327e+16 5.098191e+16 0.000000e+00 0.000000e+00
4.504529e+14 5.046774e+16 5.046739e+16 5.046582e+16 5.046386e+16 5.045993e+16 5.045584e+16 5.045074e+16 5.044334e+16 5.043285e+16 5.041904e+16 5.040196e+16 5.038225e+16 5.036020e+16 5.033621e+16 5.031063e+16 5.028376e+16 5.025585e+16 5.022665e+16 5.019723e+16 5.016729e+16 5.013692e+16 5.010624e+16 5.007529e+16 0.000000e+00 0.000000e+00
