7.245441e+14 4.000300e+07 4.000312e+07 4.000435e+07 4.001226e+07 4.002486e+07 4.003527e+07 4.004221e+07 4.004639e+07 4.004878e+07 4.005010e+07 4.005079e+07 4.005112e+07 4.005124e+07
7.013171e+14 4.000311e+07 4.000323e+07 4.000448e+07 4.001247e+07 4.002507e+07 4.003542e+07 4.004230e+07 4.004644e+07 4.004881e+07 4.005012e+07 4.005080e+07 4.005112e+07 4.005125e+07
6.823586e+14 4.000320e+07 4.000333e+07 4.000460e+07 4.001266e+07 4.002526e+07 4.003556e+07 4.004238e+07 4.004649e+07 4.004884e+07 4.005013e+07 4.005080e+07 4.005112e+07 4.005125e+07
6.640552e+14 4.000330e+07 4.000343e+07 4.000472e+07 4.001286e+07 4.002545e+07 4.003569e+07 4.004247e+07 4.004654e+07 4.004887e+07 4.005014e+07 4.005081e+07 4.005113e+07 4.005125e+07
6.462342e+14 4.000341e+07 4.000354e+07 4.000484e+07 4.001306e+07 4.002565e+07 4.003583e+07 4.004256e+07 4.004659e+07 4.004890e+07 4.005016e+07 4.005082e+07 4.005113e+07 4.005125e+07
6.289740e+14 4.000351e+07 4.000365e+07 4.000497e+07 4.001326e+07 4.002585e+07 4.003597e+07 4.004265e+07 4.004664e+07 4.004893e+07 4.005018e+07 4.005083e+07 4.005113e+07 4.005125e+07
6.121788e+14 4.000362e+07 4.000376e+07 4.000510e+07 4.001346e+07 4.002605e+07 4.003612e+07 4.004273e+07 4.004670e+07 4.004896e+07 4.005019e+07 4.005083e+07 4.005114e+07 4.005125e+07
5.958386e+14 4.000373e+07 4.000387e+07 4.000523e+07 4.001367e+07 4.002625e+07 4.003626e+07 4.004282e+07 4.004675e+07 4.004898e+07 4.005021e+07 4.005084e+07 4.005114e+07 4.005125e+07
5.799842e+14 4.000384e+07 4.000398e+07 4.000537e+07 4.001388e+07 4.002645e+07 4.003640e+07 4.004291e+07 4.004680e+07 4.004901e+07 4.005022e+07 4.005085e+07 4.005114e+07 4.005125e+07
5.644592e+14 4.000396e+07 4.000410e+07 4.000551e+07 4.001409e+07 4.002666e+07 4.003655e+07 4.004300e+07 4.004685e+07 4.004904e+07 4.005024e+07 4.005086e+07 4.005115e+07 4.005125e+07
5.494363e+14 4.000407e+07 4.000422e+07 4.000565e+07 4.001431e+07 4.002687e+07 4.003669e+07 4.004309e+07 4.004690e+07 4.004907e+07 4.005025e+07 4.005086e+07 4.005115e+07 4.005125e+07
5.347454e+14 4.000419e+07 4.000434e+07 4.000579e+07 4.001453e+07 4.002707e+07 4.003684e+07 4.004318e+07 4.004696e+07 4.004910e+07 4.005027e+07 4.005087e+07 4.005115e+07 4.005125e+07
5.205357e+14 4.000431e+07 4.000446e+07 4.000593e+07 4.001474e+07 4.002728e+07 4.003698e+07 4.004327e+07 4.004701e+07 4.004913e+07 4.005028e+07 4.005088e+07 4.005116e+07 4.005125e+07
5.066051e+14 4.000443e+07 4.000458e+07 4.000608e+07 4.001496e+07 4.002749e+07 4.003713e+07 4.004336e+07 4.004706e+07 4.004916e+07 4.005030e+07 4.005089e+07 4.005116e+07 4.005126e+07
